Flow ID,pipeline_0_1_dec,pipeline_0_8_dec,pipeline_1_start_dec,pipeline_1_end_dec,pipeline_2_start_dec,pipeline_2_end_dec,pipeline_3_start_dec,pipeline_3_end_dec,srcPort,flow_id_hex,class_number,delta_0_us,delta_1,delta_2,delta_3,Flow Duration Original,pipeline_flow_duration
10.0.2.16 149.154.167.151 43018 443,1141281485,1141287302,1141287331,1141287335,1141287353,1141287362,,,43018,0x6688,4,3,4,9,,5733,5736
10.0.2.16 149.154.175.58 41996 443,1141736967,1141742175,1141742226,1141742232,1141742249,1141742266,,,41996,0x1b1b,4,18,6,17,,5131,5149
149.154.175.58 10.0.2.16 443 53282,1141788484,1141839323,1141839357,1141839364,1141839382,1141839391,,,443,0x2584,4,33,7,9,,50199,50232
149.154.175.53 10.0.2.16 443 57636,1141976089,1141980999,1141981049,1141981066,1141981086,1141981104,,,443,0x45e5,4,84,17,18,,4882,4966
149.154.175.58 10.0.2.16 443 36938,1141990264,1141994673,1141994743,1141994750,1141994768,1141994776,,,443,0x5e86,4,56,7,8,,4283,4339
10.0.2.16 149.154.175.58 36938 443,1141989930,1142003721,1142003791,1142003795,1142003813,1142003824,,,36938,0x740a,4,1,4,11,,13662,13663
149.154.175.58 10.0.2.16 443 56672,1142383826,1142390081,1142390132,1142390138,1142390155,1142390165,,,443,0x1fbd,4,112,6,10,,6164,6276
10.0.2.16 149.154.175.53 32950 443,1142535602,1142541389,1142541459,1142541464,1142541482,1142541493,,,32950,0x6925,4,23,5,11,,5640,5663
10.0.2.16 149.154.175.58 51084 443,1142573772,1142637653,1142637724,1142637731,1142637749,1142637758,,,51084,0x699a,4,19,7,9,,62862,62881
149.154.167.151 10.0.2.16 443 59326,1142645073,1142650131,1142650188,1142650194,1142650212,1142650223,,,443,0x6731,4,18,6,11,,4998,5016
10.0.2.16 149.154.167.151 59326 443,1142644631,1142650583,1142650653,1142650660,1142650678,1142650688,,,59326,0x6187,4,32,7,10,,5816,5848
149.154.175.58 10.0.2.16 443 36386,1142689870,1142805324,1142805364,1142805376,1142805395,1142805409,,,443,0x4070,4,12,12,14,,113922,113934
149.154.175.53 10.0.2.16 443 32962,1142703674,1142816443,1142816514,1142816517,1142816535,1142816541,,,443,0x5b49,4,135,3,6,,111247,111382
149.154.175.58 10.0.2.16 443 45836,1142884494,1142888557,1142888575,1142888581,1142888599,1142888605,,,443,0x349a,4,56,6,6,,4017,4073
149.154.175.58 10.0.2.15 443 60040,1143070635,1143075801,1143075872,1143075881,1143075899,1143075915,,,443,0x26ca,4,53,9,16,,5050,5103
10.0.2.16 149.154.175.58 48668 443,1143133084,1143143618,1143143628,1143143636,1143143654,1143143667,,,48668,0x3b64,4,0,8,13,,10396,10396
149.154.175.53 10.0.2.16 443 57610,1143152236,1143158921,1143158970,1143158977,1143158996,1143159007,,,443,0x346d,4,77,7,11,,6613,6690
10.0.2.16 149.154.167.151 37564 443,1143166518,1143171736,1143171807,1143171811,1143171829,1143171838,,,37564,0x7225,4,28,4,9,,5109,5137
149.154.167.151 10.0.2.16 443 39952,1143229485,1143234486,1143234545,1143234552,1143234570,1143234580,,,443,0x1376,4,64,7,10,,4917,4981
10.0.2.16 149.154.175.58 38952 443,1143387399,1143392542,1143392613,1143392620,1143392637,1143392648,,,38952,0x2222,4,81,7,11,,5029,5110
149.154.175.53 10.0.2.16 443 33532,1143382524,1143400310,1143400362,1143400365,1143400382,1143400393,,,443,0x2bb7,4,49,3,11,,17548,17597
149.154.175.58 10.0.2.16 443 37748,1143469382,1143552167,1143552188,1143552197,1143552216,1143552228,,,443,0x2d7b,4,21,9,12,,81702,81723
149.154.175.58 10.0.2.16 443 52394,1143613076,1143618553,1143618624,1143618632,1143618650,1143618660,,,443,0x147a,4,33,8,10,,5416,5449
149.154.167.151 10.0.2.16 443 50570,1143676607,1143681398,1143681413,1143681417,1143681435,1143681445,,,443,0x6a47,4,20,4,10,,4725,4745
10.0.2.16 149.154.167.151 50570 443,1143676276,1143681801,1143681871,1143681876,1143681894,1143681899,,,50570,0x5cdb,4,77,5,5,,5470,5547
149.154.167.151 10.0.2.16 443 56146,1143655511,1143700169,1143700239,1143700244,1143700262,1143700271,,,443,0x1ccb,4,63,5,9,,43702,43765
149.154.167.151 10.0.2.16 443 56898,1144077182,1144082068,1144082139,1144082145,1144082163,1144082175,,,443,0x7956,4,48,6,12,,4806,4854
10.0.2.16 149.154.167.151 56898 443,1144076743,1144082404,1144082457,1144082461,1144082479,1144082490,,,56898,0x2ad9,4,19,4,11,,5594,5613
149.154.175.53 10.0.2.16 443 48642,1144496305,1144500598,1144500670,1144500682,1144500701,1144500715,,,443,0x1122,4,20,12,14,,4243,4263
10.0.2.16 149.154.167.151 38176 443,1144506703,1144512360,1144512431,1144512434,1144512452,1144512461,,,38176,0x3c5b,4,50,3,9,,5525,5575
149.154.175.53 10.0.2.16 443 37080,1144505067,1144523820,1144523848,1144523853,1144523871,1144523882,,,443,0x1ef1,4,39,5,11,,18458,18497
10.0.2.16 149.154.175.53 37080 443,1144505385,1144524736,1144524753,1144524759,1144524777,1144524786,,,37080,0x2e57,4,15,6,9,,19048,19063
149.154.175.53 10.0.2.16 443 59244,1144825548,1144829519,1144829558,1144829563,1144829581,1144829590,,,443,0x27b1,4,7,5,9,,3924,3931
10.0.2.16 149.154.167.151 44926 443,1144832199,1144837274,1144837283,1144837287,1144837305,1144837312,,,44926,0x4943,4,70,4,7,,5007,5077
10.0.2.16 149.154.167.151 37598 443,1144854358,1144859955,1144860025,1144860030,1144860048,1144860056,,,37598,0x1ac8,4,39,5,8,,5485,5524
149.154.175.53 10.0.2.16 443 56056,1145263327,1145267970,1145268042,1145268054,1145268072,1145268086,,,443,0x4877,4,12,12,14,,4536,4548
10.0.2.16 149.154.175.53 56056 443,1145264154,1145271375,1145271445,1145271450,1145271468,1145271478,,,56056,0x56cd,4,29,5,10,,7092,7121
10.0.2.16 149.154.175.58 53472 443,1145280061,1145287119,1145287190,1145287194,1145287212,1145287221,,,53472,0x6900,4,17,4,9,,6926,6943
149.154.175.53 10.0.2.16 443 57708,1145276534,1145295670,1145295730,1145295735,1145295753,1145295762,,,443,0x4059,4,49,5,9,,18935,18984
149.154.167.151 10.0.2.16 443 60198,1145271683,1145306683,1145306753,1145306759,1145306776,1145306787,,,443,0x6021,4,0,6,11,,34546,34546
149.154.167.151 10.0.2.16 443 38210,1145525144,1145530137,1145530210,1145530221,1145530240,1145530253,,,443,0x4fd1,4,27,11,13,,4930,4957
10.0.2.16 149.154.167.151 38210 443,1145524703,1145530611,1145530682,1145530687,1145530706,1145530716,,,38210,0x54b6,4,8,5,10,,5751,5759
149.154.167.151 10.0.2.16 443 50714,1145767504,1145772321,1145772381,1145772387,1145772405,1145772415,,,443,0x12cb,4,87,6,10,,4787,4874
10.0.2.16 149.154.167.151 50714 443,1145767084,1145772763,1145772833,1145772838,1145772856,1145772865,,,50714,0x64aa,4,88,5,9,,5559,5647
10.0.2.16 149.154.167.151 41826 443,1145919169,1145933958,1145934029,1145934034,1145934052,1145934063,,,41826,0x30b4,4,79,5,11,,14592,14671
149.154.167.151 10.0.2.16 443 59484,1145954996,1145959804,1145959855,1145959860,1145959879,1145959889,,,443,0x3404,4,7,5,10,,4756,4763
10.0.2.16 149.154.167.151 59484 443,1145954593,1145960238,1145960309,1145960315,1145960333,1145960343,,,59484,0x1af9,4,36,6,10,,5536,5572
149.154.175.58 10.0.2.16 443 54200,1145977431,1146044273,1146044344,1146044354,1146044372,1146044385,,,443,0x2e5e,4,1,10,13,,65915,65916
149.154.175.53 10.0.2.16 443 36948,1146183610,1146189244,1146189314,1146189320,1146189338,1146189350,,,443,0x466c,4,44,6,12,,5575,5619
149.154.175.58 10.0.2.16 443 54958,1146196971,1146211587,1146211653,1146211660,1146211678,1146211689,,,443,0x1af1,4,10,7,11,,14447,14457
149.154.175.53 10.0.2.16 443 54990,1146208961,1146217437,1146217507,1146217511,1146217528,1146217538,,,443,0x4416,4,41,4,10,,8336,8377
149.154.175.58 10.0.2.16 443 55116,1146215105,1146242383,1146242453,1146242458,1146242476,1146242482,,,443,0x76e3,4,63,5,6,,26919,26982
10.0.2.16 149.154.175.53 45838 443,1146650520,1146656359,1146656429,1146656437,1146656455,1146656468,,,45838,0x20a7,4,46,8,13,,5682,5728
149.154.175.58 10.0.2.16 443 58510,1146662666,1146667154,1146667225,1146667230,1146667248,1146667258,,,443,0x40b5,4,105,5,10,,4351,4456
149.154.167.151 10.0.2.16 443 56400,1146686263,1146690919,1146690991,1146690996,1146691014,1146691025,,,443,0x48ce,4,26,5,11,,4600,4626
10.0.2.16 149.154.167.151 56400 443,1146685850,1146691275,1146691297,1146691304,1146691321,1146691333,,,56400,0x6a68,4,97,7,12,,5340,5437
149.154.167.151 10.0.2.16 443 60720,1146712357,1146716905,1146716934,1146716938,1146716957,1146716965,,,443,0x277a,4,102,4,8,,4486,4588
10.0.2.16 149.154.167.151 60720 443,1146711958,1146717463,1146717531,1146717535,1146717553,1146717559,,,60720,0x35e4,4,50,4,6,,5434,5484
149.154.175.53 10.0.2.16 443 60168,1147150125,1147159322,1147159360,1147159377,1147159396,1147159414,,,443,0x2cbb,4,25,17,18,,9199,9224
10.0.2.16 149.154.167.151 57526 443,1147187822,1147193365,1147193435,1147193440,1147193457,1147193467,,,57526,0x6608,4,25,5,10,,5398,5423
10.0.2.16 149.154.167.151 57116 443,1147216815,1147222399,1147222431,1147222435,1147222453,1147222460,,,57116,0x27e9,4,49,4,7,,5592,5641
149.154.175.58 10.0.2.16 443 35422,1147251084,1147343048,1147343112,1147343122,1147343141,1147343154,,,443,0x218c,4,5,10,13,,90816,90821
10.0.2.16 149.154.175.58 51158 443,1147383867,1147389294,1147389364,1147389368,1147389386,1147389395,,,51158,0x4727,4,18,4,9,,5326,5344
149.154.167.151 10.0.2.16 443 60682,1147398783,1147403411,1147403481,1147403487,1147403505,1147403514,,,443,0x46af,4,28,6,9,,4501,4529
10.0.2.16 149.154.167.151 60682 443,1147398472,1147403768,1147403785,1147403789,1147403806,1147403817,,,60682,0x5035,4,90,4,11,,5275,5365
149.154.167.151 10.0.2.16 443 55608,1147673737,1147678785,1147678855,1147678863,1147678881,1147678892,,,443,0x3a6c,4,46,8,11,,4944,4990
10.0.2.16 149.154.167.151 55608 443,1147674122,1147679124,1147679165,1147679170,1147679188,1147679196,,,55608,0x7486,4,33,5,8,,4961,4994
149.154.175.53 10.0.2.16 443 60874,1147667879,1147685670,1147685740,1147685744,1147685762,1147685771,,,443,0x4740,4,9,4,9,,17509,17518
149.154.167.151 10.0.2.16 443 42470,1147694570,1147701161,1147701226,1147701234,1147701253,1147701261,,,443,0x7e47,4,20,8,8,,6521,6541
149.154.175.58 10.0.2.16 443 51280,1147783794,1147788358,1147788379,1147788384,1147788402,1147788413,,,443,0x5e4d,4,33,5,11,,4546,4579
149.154.175.53 10.0.2.16 443 57268,1147930798,1147935453,1147935525,1147935539,1147935559,1147935572,,,443,0x380b,4,0,14,13,,4586,4586
10.0.2.16 149.154.175.53 57268 443,1147930412,1147935812,1147935847,1147935853,1147935871,1147935880,,,57268,0x6d5b,4,10,6,9,,5322,5332
149.154.175.58 10.0.2.16 443 40714,1147949032,1147953414,1147953484,1147953492,1147953510,1147953522,,,443,0x24a6,4,30,8,12,,4329,4359
10.0.2.16 149.154.175.58 40714 443,1147948620,1147958383,1147958453,1147958458,1147958476,1147958487,,,40714,0x7141,4,13,5,11,,9570,9583
149.154.175.53 10.0.2.16 443 57812,1147956346,1147965883,1147965902,1147965907,1147965925,1147965933,,,443,0x6b9b,4,50,5,8,,9453,9503
149.154.167.151 10.0.2.16 443 46258,1147979129,1147983902,1147983972,1147983977,1147983996,1147984006,,,443,0x6c72,4,18,5,10,,4609,4627
10.0.2.16 149.154.167.151 37416 443,1148008992,1148014299,1148014326,1148014331,1148014349,1148014356,,,37416,0x3bd4,4,16,5,7,,5241,5257
149.154.175.53 10.0.2.16 443 55046,1148110101,1148114079,1148114104,1148114113,1148114132,1148114141,,,443,0x3850,4,26,9,9,,3934,3960
10.0.2.16 149.154.175.58 34328 443,1148116092,1148121941,1148122011,1148122016,1148122033,1148122041,,,34328,0x32cc,4,100,5,8,,5798,5898
10.0.2.16 149.154.167.151 53250 443,1148109372,1148136730,1148136766,1148136771,1148136789,1148136796,,,53250,0x3dec,4,39,5,7,,27009,27048
149.154.167.151 10.0.2.16 443 52148,1148164090,1148168901,1148168972,1148168976,1148168994,1148169001,,,443,0x5569,4,39,4,7,,4688,4727
10.0.2.16 149.154.167.151 52148 443,1148163671,1148169245,1148169273,1148169277,1148169295,1148169303,,,52148,0x402b,4,89,4,8,,5492,5581
149.154.175.58 10.0.2.16 443 32984,1148684058,1148689025,1148689096,1148689100,1148689117,1148689127,,,443,0x227f,4,6,4,10,,4930,4936
149.154.167.151 10.0.2.16 443 36872,1148692754,1148697494,1148697564,1148697570,1148697588,1148697599,,,443,0x6e9f,4,12,6,11,,4643,4655
10.0.2.16 149.154.175.53 45288 443,1148816132,1148821585,1148821619,1148821625,1148821643,1148821653,,,45288,0x70f5,4,61,6,10,,5374,5435
10.0.2.16 149.154.175.58 52126 443,1148833789,1148839040,1148839112,1148839117,1148839135,1148839146,,,52126,0x61f9,4,60,5,11,,5159,5219
10.0.2.16 149.154.175.53 50044 443,1148830005,1148847949,1148848019,1148848024,1148848042,1148848051,,,50044,0x7f30,4,50,5,9,,17654,17704
149.154.175.53 10.0.2.16 443 50044,1148830445,1148848302,1148848324,1148848328,1148848346,1148848353,,,443,0x4ff1,4,69,4,7,,17633,17702
149.154.167.151 10.0.2.16 443 41268,1148855537,1148862379,1148862449,1148862454,1148862472,1148862481,,,443,0x14ca,4,49,5,9,,6705,6754
10.0.2.16 149.154.167.151 41268 443,1148855131,1148862742,1148862756,1148862761,1148862779,1148862789,,,41268,0x1e11,4,68,5,10,,7512,7580
149.154.167.151 10.0.2.16 443 48522,1148916658,1148921740,1148921812,1148921827,1148921847,1148921862,,,443,0x6685,4,3,15,15,,4926,4929
10.0.2.16 149.154.167.151 48522 443,1148916214,1148922066,1148922137,1148922143,1148922160,1148922171,,,48522,0x6459,4,23,6,11,,5752,5775
149.154.167.151 10.0.2.16 443 59198,1149239245,1149244297,1149244368,1149244375,1149244393,1149244405,,,443,0x1dc8,4,65,7,12,,4941,5006
10.0.2.16 149.154.167.151 59198 443,1149238918,1149244753,1149244823,1149244829,1149244847,1149244859,,,59198,0x28b8,4,25,6,12,,5750,5775
10.0.2.16 149.154.167.151 47496 443,1149281479,1149290964,1149291034,1149291038,1149291056,1149291062,,,47496,0x63c2,4,41,4,6,,9405,9446
149.154.175.58 10.0.2.16 443 50974,1149318624,1149356262,1149356264,1149356271,1149356289,1149356298,,,443,0x36e7,4,59,7,9,,37227,37286
149.154.175.58 10.0.2.16 443 53082,1149407622,1149412625,1149412642,1149412649,1149412667,1149412677,,,443,0x49f0,4,50,7,10,,4956,5006
10.0.2.16 149.154.175.58 53082 443,1149408350,1149412921,1149412949,1149412954,1149412971,1149412983,,,53082,0x62c8,4,39,5,12,,4582,4621
149.154.175.53 10.0.2.16 443 45666,1149404585,1149425172,1149425209,1149425212,1149425230,1149425236,,,443,0x7bf4,4,69,3,6,,20340,20409
149.154.167.151 10.0.2.16 443 42528,1149435764,1149440423,1149440493,1149440497,1149440515,1149440524,,,443,0x607c,4,53,4,9,,4599,4652
10.0.2.16 149.154.167.151 46002 443,1149469322,1149475127,1149475182,1149475187,1149475205,1149475216,,,46002,0x6adb,4,37,5,11,,5736,5773
149.154.175.53 10.0.2.16 443 33822,1149547040,1149674174,1149674244,1149674248,1149674271,1149674275,,,443,0x234e,4,8,4,4,,125430,125438
149.154.175.58 10.0.2.16 443 36084,1150230599,1150238183,1150238254,1150238266,1150238284,1150238296,,,443,0x2cc9,4,30,12,12,,7537,7567
10.0.2.16 149.154.175.53 51572 443,1150235273,1150241475,1150241486,1150241491,1150241509,1150241516,,,51572,0x701e,4,58,5,7,,6120,6178
149.154.175.53 10.0.2.16 443 51572,1150235708,1150241863,1150241933,1150241938,1150241956,1150241963,,,443,0x2471,4,32,5,7,,6095,6127
10.0.2.16 149.154.167.151 51696 443,1150276098,1150281670,1150281718,1150281722,1150281740,1150281748,,,51696,0x7c32,4,22,4,8,,5524,5546
149.154.175.53 10.0.2.16 443 51566,1150309641,1150392127,1150392156,1150392159,1150392177,1150392183,,,443,0x26a6,4,26,3,6,,81361,81387
149.154.175.53 10.0.2.16 443 48040,1150476632,1150480721,1150480755,1150480766,1150480784,1150480797,,,443,0x6f93,4,22,11,13,,4033,4055
149.154.175.58 10.0.2.16 443 57170,1150490509,1150494268,1150494339,1150494347,1150494365,1150494376,,,443,0x4d27,4,43,8,11,,3638,3681
10.0.2.16 149.154.175.58 57170 443,1150490177,1150498385,1150498431,1150498437,1150498455,1150498462,,,57170,0x7ca4,4,17,6,7,,8116,8133
149.154.167.151 10.0.2.16 443 57054,1150523983,1150529895,1150529966,1150529970,1150529988,1150529999,,,443,0x504a,4,51,4,11,,5809,5860
149.154.167.151 10.0.2.16 443 43900,1150556773,1150561394,1150561464,1150561470,1150561487,1150561496,,,443,0x394e,4,56,6,9,,4547,4603
149.154.175.58 10.0.2.16 443 57200,1150618484,1150741635,1150741708,1150741724,1150741743,1150741757,,,443,0x1ecb,4,51,16,14,,121404,121455
149.154.167.151 10.0.2.16 443 42106,1151023123,1151028014,1151028084,1151028092,1151028110,1151028126,,,443,0x5458,4,89,8,16,,4798,4887
149.154.175.58 10.0.2.16 443 53266,1151325115,1151331305,1151331376,1151331384,1151331401,1151331415,,,443,0x3707,4,44,8,14,,6094,6138
10.0.2.16 149.154.175.58 53266 443,1151325527,1151332692,1151332694,1151332701,1151332719,1151332727,,,53266,0x79ef,4,27,7,8,,7085,7112
149.154.175.53 10.0.2.16 443 39832,1151333800,1151337846,1151337916,1151337922,1151337939,1151337951,,,443,0x73ce,4,60,6,12,,3979,4039
10.0.2.16 149.154.167.151 44474 443,1151345261,1151354210,1151354260,1151354264,1151354282,1151354293,,,44474,0x3c65,4,24,4,11,,8811,8835
149.154.175.58 10.0.2.16 443 58324,1151359012,1151394815,1151394885,1151394891,1151394909,1151394919,,,443,0x608d,4,37,6,10,,35261,35298
10.0.2.16 149.154.175.53 60926 443,1151664798,1151676005,1151676075,1151676079,1151676097,1151676107,,,60926,0x2648,4,5,4,10,,11078,11083
149.154.175.53 10.0.2.16 443 60926,1151665228,1151676447,1151676518,1151676523,1151676541,1151676550,,,443,0x341f,4,57,5,9,,11083,11140
149.154.167.151 10.0.2.16 443 53540,1151719123,1151723880,1151723925,1151723929,1151723947,1151723955,,,443,0x3146,4,0,4,8,,4669,4669
10.0.2.16 149.154.167.151 53540 443,1151718730,1151724491,1151724510,1151724515,1151724532,1151724541,,,53540,0x296b,4,3,5,9,,5654,5657
149.154.175.58 10.0.2.16 443 41962,1151752716,1151842015,1151842034,1151842045,1151842064,1151842075,,,443,0x7d38,4,15,11,11,,88250,88265
149.154.167.151 10.0.2.16 443 54026,1152157825,1152163006,1152163062,1152163069,1152163087,1152163099,,,443,0x3039,4,39,7,12,,5179,5218
10.0.2.16 149.154.167.151 54026 443,1152158128,1152163440,1152163510,1152163516,1152163534,1152163544,,,54026,0x1e79,4,87,6,10,,5176,5263
149.154.167.151 10.0.2.16 443 32996,1152349594,1152354920,1152354991,1152354999,1152355017,1152355027,,,443,0x546b,4,37,8,10,,5221,5258
10.0.2.16 149.154.167.151 32996 443,1152350167,1152355254,1152355296,1152355299,1152355317,1152355325,,,32996,0x509e,4,25,3,8,,5064,5089
149.154.167.151 10.0.2.16 443 36396,1152417274,1152422098,1152422168,1152422174,1152422192,1152422202,,,443,0x1409,4,39,6,10,,4721,4760
149.154.175.53 10.0.2.16 443 57310,1152512006,1152516964,1152517036,1152517048,1152517067,1152517081,,,443,0x6e5b,4,73,12,14,,4895,4968
10.0.2.16 149.154.175.53 57310 443,1152511655,1152517331,1152517351,1152517356,1152517374,1152517385,,,57310,0x6650,4,61,5,11,,5624,5685
149.154.167.151 10.0.2.16 443 51190,1152522173,1152527494,1152527565,1152527572,1152527590,1152527600,,,443,0x6c53,4,42,7,10,,5124,5166
10.0.2.16 149.154.167.151 51190 443,1152522608,1152527816,1152527870,1152527876,1152527893,1152527900,,,51190,0x2692,4,30,6,7,,5128,5158
10.0.2.16 149.154.175.58 55346 443,1152541163,1152583286,1152583300,1152583305,1152583323,1152583332,,,55346,0x53a1,4,0,5,9,,41561,41561
149.154.167.151 10.0.2.16 443 33764,1152586131,1152590415,1152590485,1152590490,1152590508,1152590515,,,443,0x279f,4,86,5,7,,4209,4295
10.0.2.16 149.154.167.151 33764 443,1152585822,1152592289,1152592359,1152592364,1152592382,1152592388,,,33764,0x10ed,4,23,5,6,,6422,6445
10.0.2.16 149.154.175.53 47606 443,1152770859,1152776265,1152776335,1152776340,1152776358,1152776369,,,47606,0x1ce7,4,7,5,11,,5301,5308
149.154.167.151 10.0.2.16 443 53522,1152948538,1152953310,1152953368,1152953374,1152953392,1152953403,,,443,0x72f7,4,3,6,11,,4760,4763
10.0.2.16 149.154.167.151 53522 443,1152948107,1152953744,1152953815,1152953822,1152953840,1152953851,,,53522,0x1eaf,4,24,7,11,,5501,5525
149.154.175.53 10.0.2.16 443 40018,1153195811,1153208200,1153208268,1153208273,1153208291,1153208302,,,443,0x588e,4,62,5,11,,12245,12307
149.154.167.151 10.0.2.16 443 57756,1153222156,1153227032,1153227092,1153227098,1153227116,1153227126,,,443,0x5335,4,63,6,10,,4803,4866
10.0.2.16 149.154.167.151 57756 443,1153221765,1153227467,1153227537,1153227542,1153227559,1153227567,,,57756,0x209a,4,17,5,8,,5542,5559
149.154.167.151 10.0.2.16 443 41580,1153658403,1153663568,1153663639,1153663646,1153663664,1153663672,,,443,0x1303,4,57,7,8,,5013,5070
10.0.2.16 149.154.167.151 41580 443,1153658003,1153664015,1153664085,1153664091,1153664109,1153664120,,,41580,0x535e,4,24,6,11,,5835,5859
149.154.175.58 10.0.2.16 443 47618,1153640400,1153677592,1153677663,1153677666,1153677684,1153677692,,,443,0x7ddc,4,13,3,8,,36666,36679
10.0.2.16 149.154.167.151 36330 443,1153777378,1153805101,1153805126,1153805132,1153805149,1153805157,,,36330,0x29ab,4,3,6,8,,27402,27405
10.0.2.16 149.154.175.58 40248 443,1153785028,1153827234,1153827305,1153827309,1153827327,1153827338,,,40248,0x257b,4,62,4,11,,41707,41769
10.0.2.16 149.154.175.53 55766 443,1153973235,1153978152,1153978226,1153978240,1153978264,1153978281,,,55766,0x73a1,4,27,14,17,,4828,4855
149.154.175.53 10.0.2.16 443 55766,1153972829,1153978483,1153978555,1153978563,1153978581,1153978593,,,443,0x4a0b,4,82,8,12,,5561,5643
10.0.2.16 149.154.175.53 51038 443,1154082565,1154088867,1154088938,1154088945,1154088963,1154088974,,,51038,0x6c20,4,28,7,11,,6201,6229
149.154.167.151 10.0.2.16 443 56198,1154098701,1154102901,1154102972,1154102980,1154102998,1154103009,,,443,0x306b,4,37,8,11,,4141,4178
10.0.2.16 149.154.167.151 56198 443,1154099006,1154106671,1154106742,1154106747,1154106765,1154106774,,,56198,0x3b96,4,81,5,9,,7518,7599
149.154.175.53 10.0.2.16 443 54878,1154115192,1154127346,1154127414,1154127417,1154127436,1154127445,,,443,0x4f6e,4,26,3,9,,12043,12069
10.0.2.16 149.154.175.53 46640 443,1154390633,1154396858,1154396930,1154396935,1154396953,1154396964,,,46640,0x42e1,4,73,5,11,,6124,6197
